,ds,team,t,j,elo
11309,2012-09-28,Chiapas,57,10,1509.2346118431747
11310,2012-09-28,Cruz Azul,57,10,1561.8100588832697
11311,2012-09-28,Leon,57,10,1446.672570703977
11312,2012-09-28,Monterrey,57,10,1591.3834238727213
11313,2012-09-29,America,57,10,1561.1134164558505
11314,2012-09-29,Morelia,57,10,1577.339011919237
11315,2012-09-29,Queretaro,57,10,1399.7275364758991
11316,2012-09-29,Tijuana,57,10,1579.437240308705
11317,2012-09-29,Pachuca,57,10,1547.3254397656679
11318,2012-09-29,Guadalajara,57,10,1489.9510895997012
11319,2012-09-29,Tigres,57,10,1616.9155403963396
11320,2012-09-29,San Luis,57,10,1448.8903287423032
11321,2012-09-29,Atlas,57,10,1475.2539574975926
11322,2012-09-29,Toluca,57,10,1561.4960948031387
11323,2012-09-30,UNAM,57,10,1522.7431327614868
11324,2012-09-30,Puebla,57,10,1448.0705017240366
11325,2012-09-30,Atlante,57,10,1466.6631136388944
11326,2012-09-30,Santos,57,10,1609.932407502062
11327,2012-10-02,Guadalajara,57,11,1503.4509957981913
11328,2012-10-02,Tigres,57,11,1603.4156341978494
11329,2012-10-02,San Luis,57,11,1442.0125350740514
11330,2012-10-02,America,57,11,1567.9912101241023
11331,2012-10-03,Puebla,57,11,1460.8520280835617
11332,2012-10-03,Pachuca,57,11,1534.5439134061428
11333,2012-10-03,Toluca,57,11,1567.149661759303
11334,2012-10-03,Queretaro,57,11,1394.0739695197349
11335,2012-10-03,Cruz Azul,57,11,1569.137976995857
11336,2012-10-03,Atlante,57,11,1459.3351955263072
11337,2012-10-03,Santos,57,11,1616.2392051899633
11338,2012-10-03,Atlas,57,11,1468.9471598096914
11339,2012-10-03,Leon,57,11,1458.8277286793716
11340,2012-10-03,UNAM,57,11,1510.5879747860922
11341,2012-10-03,Monterrey,57,11,1591.0397205075462
11342,2012-10-03,Tijuana,57,11,1579.78094367388
11343,2012-10-04,Morelia,57,11,1575.4035359739128
11344,2012-10-04,Chiapas,57,11,1511.170087788499
11345,2012-10-06,America,57,12,1556.154669736589
11346,2012-10-06,Guadalajara,57,12,1515.2875361857045
11347,2012-10-06,Queretaro,57,12,1399.7191709639167
11348,2012-10-06,Santos,57,12,1610.5940037457815
11349,2012-10-06,Pachuca,57,12,1532.3984836146412
11350,2012-10-06,Leon,57,12,1460.9731584708732
11351,2012-10-06,Tigres,57,12,1589.5280969092762
11352,2012-10-06,Puebla,57,12,1474.7395653721348
11353,2012-10-06,Atlas,57,12,1471.7535202015201
11354,2012-10-06,Cruz Azul,57,12,1566.331616604028
11355,2012-10-07,UNAM,57,12,1522.8630441268328
11356,2012-10-07,Monterrey,57,12,1578.7646511668056
11357,2012-10-07,Chiapas,57,12,1519.2054523845425
11358,2012-10-07,San Luis,57,12,1433.9771704780078
11359,2012-10-07,Atlante,57,12,1462.5569402920196
11360,2012-10-07,Morelia,57,12,1572.1817912082004
11361,2012-10-07,Tijuana,57,12,1589.4175462474716
11362,2012-10-07,Toluca,57,12,1557.5130591857114
11363,2012-10-13,Cruz Azul,57,13,1571.8727917985393
11364,2012-10-13,Queretaro,57,13,1394.1779957694055
11365,2012-10-13,Leon,57,13,1474.5131705524748
11366,2012-10-13,Tigres,57,13,1575.9880848276746
11367,2012-10-13,Santos,57,13,1609.9852499559054
11368,2012-10-13,Tijuana,57,13,1590.0263000373477
11369,2012-10-13,San Luis,57,13,1434.7979120088864
11370,2012-10-13,Atlante,57,13,1461.736198761141
11371,2012-10-14,UNAM,57,13,1533.1374272485111
11372,2012-10-14,Pachuca,57,13,1522.124100492963
11373,2012-10-14,Guadalajara,57,13,1515.4002980989585
11374,2012-10-14,Chiapas,57,13,1519.0926904712885
11375,2012-10-23,Morelia,57,13,1579.3691358139445
11376,2012-10-23,Atlas,57,13,1464.566175595776
11377,2012-10-25,Puebla,57,13,1467.0409105919384
11378,2012-10-25,America,57,13,1563.8533245167855
11379,2012-11-07,Monterrey,57,13,1578.1537428750578
11380,2012-11-07,Toluca,57,13,1558.1239674774592
11381,2012-10-19,Chiapas,57,14,1527.6056289779463
11382,2012-10-19,Puebla,57,14,1458.5279720852807
11383,2012-10-19,Tijuana,57,14,1589.5042750362743
11384,2012-10-19,Cruz Azul,57,14,1572.3948167996127
11385,2012-10-20,America,57,14,1571.3371238331795
11386,2012-10-20,Leon,57,14,1467.0293712360808
11387,2012-10-20,Queretaro,57,14,1389.0548803214472
11388,2012-10-20,Morelia,57,14,1584.4922512619028
11389,2012-10-20,Pachuca,57,14,1523.7229270785085
11390,2012-10-20,Monterrey,57,14,1576.5549162895122
11391,2012-10-20,Tigres,57,14,1584.7609595178533
11392,2012-10-20,UNAM,57,14,1524.3645525583324
11393,2012-10-20,Atlas,57,14,1453.7114665615081
11394,2012-10-20,San Luis,57,14,1445.6526210431543
11395,2012-10-21,Toluca,57,14,1569.6056668256415
11396,2012-10-21,Santos,57,14,1598.5035506077231
11397,2012-10-21,Atlante,57,14,1473.2686087125671
11398,2012-10-21,Guadalajara,57,14,1503.8678881475323
11399,2012-10-26,Leon,57,15,1478.7554412834593
11400,2012-10-26,Chiapas,57,15,1515.8795589305678
11401,2012-10-27,Cruz Azul,57,15,1582.3145403346987
11402,2012-10-27,Toluca,57,15,1559.6859432905555
11403,2012-10-27,San Luis,57,15,1444.0378654280587
11404,2012-10-27,Queretaro,57,15,1390.6696359365428
11405,2012-10-27,Morelia,57,15,1584.6364988962932
11406,2012-10-27,Tijuana,57,15,1589.3600274018838
11407,2012-10-27,Pachuca,57,15,1535.4618891254465
11408,2012-10-27,Tigres,57,15,1573.0219974709153
11409,2012-10-27,Monterrey,57,15,1587.1858097211714
11410,2012-10-27,Santos,57,15,1587.872657176064
11411,2012-10-28,UNAM,57,15,1515.7083542473777
11412,2012-10-28,America,57,15,1579.9933221441343
11413,2012-10-28,Puebla,57,15,1448.9519873269855
11414,2012-10-28,Atlante,57,15,1482.8445934708623
11415,2012-10-28,Guadalajara,57,15,1512.4342158783018
11416,2012-10-28,Atlas,57,15,1445.1451388307387
11417,2012-11-02,Chiapas,57,16,1525.8746312640747
11418,2012-11-02,UNAM,57,16,1505.7132819138708
11419,2012-11-02,Santos,57,16,1597.712695359419
11420,2012-11-02,Cruz Azul,57,16,1572.4745021513436
11421,2012-11-03,America,57,16,1588.7185773414074
11422,2012-11-03,Pachuca,57,16,1526.7366339281734
11423,2012-11-03,Queretaro,57,16,1384.0375290743987
11424,2012-11-03,Guadalajara,57,16,1519.066322740446
11425,2012-11-03,Monterrey,57,16,1576.7783681219435
11426,2012-11-03,Tigres,57,16,1583.4294390701432
11427,2012-11-03,Tijuana,57,16,1585.4053006126678
11428,2012-11-03,San Luis,57,16,1447.9925922172747
11429,2012-11-04,Toluca,57,16,1560.4028460339869
11430,2012-11-04,Morelia,57,16,1583.919596152862
11431,2012-11-04,Atlas,57,16,1445.254704353605
11432,2012-11-04,Puebla,57,16,1448.8424218041193
11433,2012-11-04,Atlante,57,16,1472.726903644141
11434,2012-11-04,Leon,57,16,1488.8731311101806
11435,2012-11-09,Leon,57,17,1497.6242463254252
11436,2012-11-09,Atlas,57,17,1436.5035891383602
11437,2012-11-09,Morelia,57,17,1594.3163850270032
11438,2012-11-09,Santos,57,17,1587.3159064852778
11439,2012-11-10,Cruz Azul,57,17,1572.5983710358128
11440,2012-11-10,Monterrey,57,17,1576.6544992374743
11441,2012-11-10,Tigres,57,17,1583.5816609478716
11442,2012-11-10,America,57,17,1588.566355463679
11443,2012-11-10,Pachuca,57,17,1536.7118235480248
11444,2012-11-10,Chiapas,57,17,1515.8994416442233
11445,2012-11-10,San Luis,57,17,1441.1196596632133
11446,2012-11-10,Toluca,57,17,1567.2757785880483
11447,2012-11-11,UNAM,57,17,1514.7667001034558
11448,2012-11-11,Atlante,57,17,1463.673485454556
11449,2012-11-11,Puebla,57,17,1436.9985213388916
11450,2012-11-11,Queretaro,57,17,1395.8814295396264
11451,2012-11-11,Guadalajara,57,17,1510.9528415101656
11452,2012-11-11,Tijuana,57,17,1593.518781842948
11453,2012-11-14,Cruz Azul,57,18,1580.4733256679656
11454,2012-11-14,Leon,57,18,1489.7492916932724
11455,2012-11-14,Morelia,57,18,1584.1509009809445
11456,2012-11-14,America,57,18,1598.7318395097377
11457,2012-11-15,Monterrey,57,18,1567.1395114622637
11458,2012-11-15,Tijuana,57,18,1603.0337696181587
11459,2012-11-15,Guadalajara,57,18,1502.5598928929467
11460,2012-11-15,Toluca,57,18,1575.6687272052673
11461,2012-11-17,America,57,18,1588.3124125739337
11462,2012-11-17,Morelia,57,18,1594.5703279167485
11463,2012-11-17,Leon,57,18,1502.3027642696022
11464,2012-11-17,Cruz Azul,57,18,1567.9198530916358
11465,2012-11-18,Toluca,57,18,1583.5950028448444
11466,2012-11-18,Guadalajara,57,18,1494.6336172533695
11467,2012-11-18,Tijuana,57,18,1602.0043098178487
11468,2012-11-18,Monterrey,57,18,1568.1689712625737
11469,2012-11-22,America,57,19,1578.1766429506747
11470,2012-11-22,Toluca,57,19,1593.7307724681034
11471,2012-11-22,Leon,57,19,1515.0961462505381
11472,2012-11-22,Tijuana,57,19,1589.2109278369128
11473,2012-11-25,Toluca,57,19,1583.2833874778748
11474,2012-11-25,America,57,19,1588.6240279409033
11475,2012-11-25,Tijuana,57,19,1597.109511786826
11476,2012-11-25,Leon,57,19,1507.197562300625
11477,2012-11-29,Tijuana,57,20,1606.711773873953
11478,2012-11-29,Toluca,57,20,1573.6811253907479
11479,2012-12-02,Toluca,57,20,1564.6289699680528
11480,2012-12-02,Tijuana,57,20,1615.763929296648
11481,2013-01-04,Morelia,66,1,1593.80476648433
11482,2013-01-04,Cruz Azul,66,1,1568.6854145240543
11483,2013-01-05,America,66,1,1598.035963375135
11484,2013-01-05,Monterrey,66,1,1558.757035828342
11485,2013-01-05,Pachuca,66,1,1544.6400410579108
11486,2013-01-05,Atlante,66,1,1455.7452679446699
11487,2013-01-05,Tigres,66,1,1591.6578838902885
11488,2013-01-05,Chiapas,66,1,1507.8232187018064
11489,2013-01-05,Leon,66,1,1504.0989347061436
11490,2013-01-05,Queretaro,66,1,1398.9800571341077
11491,2013-01-05,San Luis,66,1,1445.0955887911668
11492,2013-01-05,Santos,66,1,1583.3399773573242
11493,2013-01-06,UNAM,66,1,1512.5514491421084
11494,2013-01-06,Atlas,66,1,1438.7188400997077
11495,2013-01-06,Puebla,66,1,1431.7331797408933
11496,2013-01-06,Tijuana,66,1,1621.0292708946463
11497,2013-01-06,Guadalajara,66,1,1496.6214247136215
11498,2013-01-06,Toluca,66,1,1562.6411625078008
11499,2013-01-11,Chiapas,66,2,1500.3629295494682
11500,2013-01-11,America,66,2,1605.4962525274732
11501,2013-01-11,Santos,66,2,1590.8945882211674
11502,2013-01-11,Guadalajara,66,2,1489.0668138497783
11503,2013-01-12,Queretaro,66,2,1412.1372452177468
11504,2013-01-12,UNAM,66,2,1499.3942610584693
11505,2013-01-12,Cruz Azul,66,2,1575.2710281448817
11506,2013-01-12,San Luis,66,2,1438.5099751703394
11507,2013-01-12,Tijuana,66,2,1627.785308914024
11508,2013-01-12,Leon,66,2,1497.342896686766
11509,2013-01-12,Monterrey,66,2,1569.7623828256048
11510,2013-01-12,Morelia,66,2,1582.799419487067
11511,2013-01-12,Atlas,66,2,1451.6764308762133
11512,2013-01-12,Pachuca,66,2,1531.6824502814052
11513,2013-01-13,Toluca,66,2,1559.0420541705803
11514,2013-01-13,Puebla,66,2,1435.3322880781138
11515,2013-01-13,Atlante,66,2,1449.4691069564524
11516,2013-01-13,Tigres,66,2,1597.934044878506
11517,2013-01-18,Chiapas,66,3,1502.334257758287
11518,2013-01-18,Monterrey,66,3,1567.791054616786
11519,2013-01-18,Leon,66,3,1489.1003058895885
11520,2013-01-18,Toluca,66,3,1567.2846449677577
11521,2013-01-19,America,66,3,1611.2848095221154
11522,2013-01-19,Atlante,66,3,1443.6805499618101
11523,2013-01-19,Pachuca,66,3,1528.3713116383103
11524,2013-01-19,Queretaro,66,3,1415.4483838608417
11525,2013-01-19,Tigres,66,3,1603.9566287808152
11526,2013-01-19,Atlas,66,3,1445.6538469739041
11527,2013-01-19,San Luis,66,3,1432.439597313089
11528,2013-01-19,Morelia,66,3,1588.8697973443175
11529,2013-01-20,Puebla,66,3,1449.5327185491399
11530,2013-01-20,Santos,66,3,1576.6941577501414
11531,2013-01-20,UNAM,66,3,1492.9301464395317
11532,2013-01-20,Tijuana,66,3,1634.2494235329616
11533,2013-01-20,Guadalajara,66,3,1491.4982793673523
11534,2013-01-20,Cruz Azul,66,3,1572.8395626273077
11535,2013-01-25,Morelia,66,4,1586.1383611046551
11536,2013-01-25,Guadalajara,66,4,1494.2297156070147
11537,2013-01-25,Santos,66,4,1584.225096642492
11538,2013-01-25,Leon,66,4,1481.569366997238
11539,2013-01-26,Queretaro,66,4,1410.3976954061875
11540,2013-01-26,Tigres,66,4,1609.0073172354694
11541,2013-01-26,Cruz Azul,66,4,1579.4323735834864
11542,2013-01-26,Puebla,66,4,1442.939907592961
11543,2013-01-26,Tijuana,66,4,1641.292964516098
11544,2013-01-26,Pachuca,66,4,1521.327770655174
11545,2013-01-26,Monterrey,66,4,1574.0811356922054
11546,2013-01-26,San Luis,66,4,1426.1495162376696
11547,2013-01-26,Atlas,66,4,1460.090010228851
11548,2013-01-26,America,66,4,1596.8486462671685
11549,2013-01-27,Toluca,66,4,1555.176634949771
11550,2013-01-27,UNAM,66,4,1505.0381564575184
11551,2013-01-27,Atlante,66,4,1455.3528824142954
11552,2013-01-27,Chiapas,66,4,1490.6619253058018
11553,2013-02-01,Chiapas,66,5,1479.784258879898
11554,2013-02-01,Atlas,66,5,1470.9676766547548
11555,2013-02-02,America,66,5,1601.9441744941128
11556,2013-02-02,Queretaro,66,5,1405.3021671792433
11557,2013-02-02,Pachuca,66,5,1532.2989485483406
11558,2013-02-02,Toluca,66,5,1544.2054570566042
11559,2013-02-02,Tigres,66,5,1609.9339073118304
11560,2013-02-02,Tijuana,66,5,1640.366374439737
11561,2013-02-02,Leon,66,5,1484.313888941035
11562,2013-02-02,Cruz Azul,66,5,1576.6878516396894
11563,2013-02-03,Puebla,66,5,1456.842944736464
11564,2013-02-03,Morelia,66,5,1572.235323961152
11565,2013-02-03,UNAM,66,5,1507.278677558684
11566,2013-02-03,Santos,66,5,1581.9845755413264
11567,2013-02-03,Guadalajara,66,5,1492.2949101297418
11568,2013-02-03,San Luis,66,5,1428.0843217149425
11569,2013-02-03,Atlante,66,5,1468.643068984804
11570,2013-02-03,Monterrey,66,5,1560.790949121697
11571,2013-02-08,Morelia,66,6,1579.7574111078507
11572,2013-02-08,Leon,66,6,1476.7918017943364
11573,2013-02-09,Queretaro,66,6,1407.4136861602808
11574,2013-02-09,Chiapas,66,6,1477.6727398988605
11575,2013-02-09,Cruz Azul,66,6,1574.716254518009
11576,2013-02-09,UNAM,66,6,1509.2502746803643
11577,2013-02-09,Tijuana,66,6,1629.2649808777317
11578,2013-02-09,America,66,6,1613.045568056118
11579,2013-02-09,Monterrey,66,6,1548.8446255404558
11580,2013-02-09,Guadalajara,66,6,1504.241233710983
11581,2013-02-09,Atlas,66,6,1480.9007700660388
11582,2013-02-09,Atlante,66,6,1458.7099755735198
11583,2013-02-09,San Luis,66,6,1418.910176161966
11584,2013-02-09,Puebla,66,6,1466.0170902894404
11585,2013-02-10,Toluca,66,6,1536.0750232198761
11586,2013-02-10,Tigres,66,6,1618.0643411485585
11587,2013-02-10,Santos,66,6,1570.5641778801305
11588,2013-02-10,Pachuca,66,6,1543.7193462095365
11589,2013-02-15,Chiapas,66,7,1491.778614069763
11590,2013-02-15,Tijuana,66,7,1615.159106706829
11591,2013-02-16,America,66,7,1610.86572347635
11592,2013-02-16,Toluca,66,7,1538.2548677996442
11593,2013-02-16,Pachuca,66,7,1554.609149389778
11594,2013-02-16,Cruz Azul,66,7,1563.8264513377676
11595,2013-02-16,Tigres,66,7,1616.705631411801
11596,2013-02-16,Santos,66,7,1571.922887616888
11597,2013-02-16,Leon,66,7,1485.1410781573593
11598,2013-02-16,San Luis,66,7,1410.5608997989432
11599,2013-02-16,Atlas,66,7,1492.8317978687362
11600,2013-02-16,Monterrey,66,7,1536.9135977377584
11601,2013-02-17,UNAM,66,7,1521.2522262575196
11602,2013-02-17,Morelia,66,7,1567.7554595306954
11603,2013-02-17,Puebla,66,7,1467.1128521246994
11604,2013-02-17,Guadalajara,66,7,1503.1454718757238
11605,2013-02-17,Atlante,66,7,1457.244184835047
11606,2013-02-17,Queretaro,66,7,1408.8794768987536
11607,2013-02-22,Morelia,66,8,1577.3772587844549
11608,2013-02-22,Pachuca,66,8,1544.9873501360184
11609,2013-02-22,Santos,66,8,1583.0390820516861
11610,2013-02-22,America,66,8,1599.7495290415518
11611,2013-02-23,Queretaro,66,8,1411.249864176507
11612,2013-02-23,Atlas,66,8,1490.461410590983
11613,2013-02-23,Cruz Azul,66,8,1555.3367924126717
11614,2013-02-23,Tigres,66,8,1625.195290336897
11615,2013-02-23,Monterrey,66,8,1544.931170792363
11616,2013-02-23,Puebla,66,8,1459.0952790700949
11617,2013-02-23,Tijuana,66,8,1620.9030685327632
11618,2013-02-23,Atlante,66,8,1451.500223009113
11619,2013-02-23,San Luis,66,8,1403.643261648198
11620,2013-02-23,UNAM,66,8,1528.1698644082649
11621,2013-02-24,Toluca,66,8,1546.9250959995732
11622,2013-02-24,Chiapas,66,8,1483.1083858698341
11623,2013-02-24,Guadalajara,66,8,1512.6277271354297
11624,2013-02-24,Leon,66,8,1475.6588228976534
11625,2013-03-01,Chiapas,66,9,1475.9078475705926
11626,2013-03-01,Santos,66,9,1590.2396203509277
11627,2013-03-02,America,66,9,1608.4781452268674
11628,2013-03-02,Cruz Azul,66,9,1546.6081762273561
11629,2013-03-02,Queretaro,66,9,1424.9182547828455
11630,2013-03-02,Monterrey,66,9,1531.2627801860244
11631,2013-03-02,Pachuca,66,9,1551.1296492513754
11632,2013-03-02,San Luis,66,9,1397.500962532841
11633,2013-03-02,Tigres,66,9,1623.8276016328373
11634,2013-03-02,Morelia,66,9,1578.7449474885145
11635,2013-03-02,Leon,66,9,1465.1824466290989
11636,2013-03-02,Puebla,66,9,1469.5716553386494
11637,2013-03-02,Atlas,66,9,1504.0488299988992
11638,2013-03-02,Tijuana,66,9,1607.315649124847
11639,2013-03-03,UNAM,66,9,1527.7228238922553
11640,2013-03-03,Guadalajara,66,9,1513.0747676514393
11641,2013-03-03,Atlante,66,9,1444.1797315519095
11642,2013-03-03,Toluca,66,9,1554.2455874567765
11643,2013-03-08,Morelia,66,10,1579.5986546109325
11644,2013-03-08,America,66,10,1607.6244381044494
11645,2013-03-09,Cruz Azul,66,10,1544.6008875805842
11646,2013-03-09,Chiapas,66,10,1477.9151362173645
11647,2013-03-09,Santos,66,10,1596.2669960209182
11648,2013-03-09,Atlante,66,10,1438.152355881919
11649,2013-03-09,Tijuana,66,10,1592.5002901586427
11650,2013-03-09,Queretaro,66,10,1439.7336137490497
11651,2013-03-09,Monterrey,66,10,1539.383441863153
11652,2013-03-09,Leon,66,10,1457.0617849519704
11653,2013-03-09,San Luis,66,10,1393.2272166818373
11654,2013-03-09,Tigres,66,10,1628.101347483841
11655,2013-03-10,Toluca,66,10,1542.8107781093154
11656,2013-03-10,Atlas,66,10,1515.4836393463604
11657,2013-03-10,Puebla,66,10,1461.2299246779528
11658,2013-03-10,UNAM,66,10,1536.064554552952
11659,2013-03-10,Guadalajara,66,10,1524.1657159780525
11660,2013-03-10,Pachuca,66,10,1540.0387009247622
11661,2013-03-15,Chiapas,66,11,1480.7610284461932
11662,2013-03-15,Morelia,66,11,1576.7527623821038
11663,2013-03-16,America,66,11,1602.13348768207
11664,2013-03-16,San Luis,66,11,1398.7181671042167
11665,2013-03-16,Queretaro,66,11,1452.6163273613224
11666,2013-03-16,Toluca,66,11,1529.9280644970427
11667,2013-03-16,Pachuca,66,11,1547.8085203828841
11668,2013-03-16,Puebla,66,11,1453.460105219831
11669,2013-03-16,Tigres,66,11,1625.1959946723064
11670,2013-03-16,Guadalajara,66,11,1527.0710687895871
11671,2013-03-16,Atlas,66,11,1507.7677572307578
11672,2013-03-16,Santos,66,11,1603.9828781365209
11673,2013-03-16,Tijuana,66,11,1590.9832651779768
11674,2013-03-16,Monterrey,66,11,1540.9004668438188
11675,2013-03-17,UNAM,66,11,1533.8290688053723
11676,2013-03-17,Leon,66,11,1459.29727069955
11677,2013-03-17,Atlante,66,11,1431.1237905779244
11678,2013-03-17,Cruz Azul,66,11,1551.6294528845788
11679,2013-03-30,Cruz Azul,66,12,1540.3736760705676
11680,2013-03-30,Atlas,66,12,1519.023534044769
11681,2013-03-30,Toluca,66,12,1541.6675057387858
11682,2013-03-30,Tijuana,66,12,1579.2438239362336
11683,2013-03-30,Morelia,66,12,1582.790588607725
11684,2013-03-30,Atlante,66,12,1425.085964352303
11685,2013-03-30,Santos,66,12,1599.8824062022686
11686,2013-03-30,Queretaro,66,12,1456.7167992955747
11687,2013-03-30,Monterrey,66,12,1550.696963747019
11688,2013-03-30,UNAM,66,12,1524.032571902172
11689,2013-03-30,Leon,66,12,1461.7911107189218
11690,2013-03-30,Pachuca,66,12,1545.3146803635123
11691,2013-03-30,San Luis,66,12,1411.0366165600872
11692,2013-03-30,Chiapas,66,12,1468.4425789903228
11693,2013-03-31,Puebla,66,12,1448.0362967710787
11694,2013-03-31,Tigres,66,12,1630.6198031210586
11695,2013-03-31,Guadalajara,66,12,1519.1985405762216
11696,2013-03-31,America,66,12,1610.0060158954354
11697,2013-04-05,Chiapas,66,13,1479.8931485251208
11698,2013-04-05,Guadalajara,66,13,1507.7479710414236
11699,2013-04-06,America,66,13,1605.6548879531917
11700,2013-04-06,Puebla,66,13,1452.3874247133224
11701,2013-04-06,Queretaro,66,13,1449.0791591827067
11702,2013-04-06,Cruz Azul,66,13,1548.0113161834356
11703,2013-04-06,Pachuca,66,13,1534.7028970195802
11704,2013-04-06,UNAM,66,13,1534.6443552461042
11705,2013-04-06,Tigres,66,13,1626.110017151432
11706,2013-04-06,Leon,66,13,1466.3008966885484
11707,2013-04-06,Atlas,66,13,1520.8385629275588
11708,2013-04-06,Morelia,66,13,1580.9755597249352
11709,2013-04-06,Tijuana,66,13,1579.8371523618146
11710,2013-04-06,Santos,66,13,1599.2890777766877
11711,2013-04-07,Toluca,66,13,1551.9273359357292
11712,2013-04-07,Monterrey,66,13,1540.4371335500757
11713,2013-04-07,Atlante,66,13,1414.6818118798005
11714,2013-04-07,San Luis,66,13,1421.4407690325897
11715,2013-04-12,Santos,66,14,1607.9342787904109
11716,2013-04-12,Toluca,66,14,1543.282134922006
11717,2013-04-12,Morelia,66,14,1587.3517129916588
11718,2013-04-12,Queretaro,66,14,1442.703005915983
11719,2013-04-13,Cruz Azul,66,14,1558.924783857615
11720,2013-04-13,Tijuana,66,14,1568.9236846876352
11721,2013-04-13,Monterrey,66,14,1550.2721039399019
11722,2013-04-13,Pachuca,66,14,1524.867926629754
11723,2013-04-13,Leon,66,14,1470.10973480223
11724,2013-04-13,America,66,14,1601.8460498395102
11725,2013-04-13,San Luis,66,14,1424.2260885606997
11726,2013-04-13,Atlas,66,14,1518.0532433994488
